Date,NDX,AMZN,EBAY,MU,CSCO,QCOM,INTC,ORCL,MSFT,ADBE,JNPR,TXN,ASML,MSTR,VRSN,NOK,YHOO,LU
11/17/97,1050,0.22,,12.44,6.16,2.69,11.39,4.76,10.4,6.01,,7.99,8.95,,,2.63,3.23,
11/18/97,1036,0.22,,11.88,6.1,2.66,11.15,4.69,10.33,5.2,,7.78,8.2,,,2.58,3.16,
11/19/97,1039,0.23,,11.55,6.17,2.67,11.19,4.7,10.41,5.3,,7.73,7.8,,,2.61,3.35,
11/20/97,1062,0.23,,12.74,6.34,2.76,11.45,4.75,10.55,5.26,,8.18,8,,,2.68,3.3,
11/21/97,1057,0.22,,12.83,6.31,2.71,11.36,4.72,10.63,5.3,,8.22,7.78,,,2.65,3.3,
11/24/97,1030,0.21,,12.34,6.17,2.61,11.06,4.39,10.44,5.08,,7.85,7.56,,,2.48,3.18,
11/25/97,1038,0.21,,12.62,6.25,2.66,10.82,4.51,10.71,5.22,,7.89,7.41,,,2.48,3.18,
11/26/97,1044,0.21,,12.34,6.31,2.66,10.85,4.44,10.91,5.15,,7.71,6.91,,,2.44,3.18,
11/28/97,1051,0.21,,12.19,6.39,2.64,10.99,4.5,10.91,5.18,,7.83,7.23,,,2.51,3.2,
12/1/97,1079,0.21,,13.32,6.71,2.76,11.54,4.3,11.08,5.28,,8.18,7.65,,,2.49,3.31,
12/2/97,1052,0.21,,12.77,6.41,2.65,11.05,4.1,10.96,5.13,,7.34,7.65,,,2.34,3.37,
12/3/97,1062,0.22,,12.56,6.44,2.55,11.11,4.08,11.15,5.2,,7.38,7.93,,,2.28,3.36,
12/4/97,1053,0.22,,12.22,6.4,2.51,10.85,4.08,10.99,5.13,,7.02,7.68,,,2.38,3.52,
12/5/97,1070,0.23,,12.62,6.63,2.61,10.98,4.21,11.03,5.06,,7.29,8.28,,,2.42,3.52,
12/8/97,1083,0.24,,12.93,6.65,2.67,11.1,4.37,11.26,5.24,,7.44,8.19,,,2.43,3.71,
12/9/97,1051,0.23,,12.56,6.48,2.53,10.7,3.1,11.12,5.13,,7.14,8.06,,,2.33,3.68,
12/10/97,1033,0.23,,11.82,6.33,2.43,10.57,3.16,10.96,5.01,,6.99,7.43,,,2.17,3.66,
12/11/97,1002,0.23,,11.27,6.13,2.31,10.16,2.96,10.72,4.82,,6.65,6.76,,,2.09,3.72,
12/12/97,978,0.23,,11.03,5.68,1.97,9.98,3.07,10.54,4.35,,6.45,6.91,,,2.08,3.72,
12/15/97,984,0.23,,11.03,5.75,1.98,10.21,3.13,10.49,4.47,,6.71,7.19,,,2.05,3.77,
12/16/97,997,0.22,,11.55,5.94,2.04,10.08,3.15,10.72,4.28,,6.94,7.36,,,2.08,3.72,
12/17/97,984,0.22,,12.13,6.03,2.01,9.84,3.05,10.45,4.32,,6.92,7.29,,,2.16,3.63,
12/18/97,967,0.21,,11.76,5.96,1.91,9.78,2.97,10.09,4.27,,6.84,7.1,,,2.11,3.87,
12/19/97,970,0.22,,13.32,5.94,1.87,9.91,2.92,9.92,4.55,,7.17,7.41,,,2.09,3.87,
12/22/97,976,0.23,,12.86,6.08,1.89,10.11,2.93,9.79,4.59,,7.28,7.58,,,2.03,4.07,
12/23/97,950,0.23,,12.59,5.71,1.81,9.93,2.85,9.5,4.48,,7,7.21,,,1.95,4.03,
12/24/97,939,0.23,,12.41,5.73,1.78,9.94,2.84,9.17,4.57,,6.97,7.26,,,1.95,4.03,
12/26/97,954,0.23,,12.28,5.92,1.8,10.03,2.89,9.31,4.66,,7.07,7.33,,,1.99,4.13,
12/29/97,979,0.24,,12.37,6.23,1.98,10.02,2.93,9.74,4.73,,7.11,7.59,,,2.11,4.44,
12/30/97,998,0.24,,12.53,6.27,2.04,10.15,3.02,10.04,4.96,,6.98,7.86,,,2.13,4.33,
12/31/97,991,0.25,,12.71,6.2,1.97,9.94,3.01,9.96,5.09,,7.11,7.81,,,2.1,4.33,
1/2/98,1008,0.25,,13.66,6.46,2.02,10.28,3.1,10.11,5,,7.56,7.87,,,2.23,4.14,
1/5/98,1017,0.24,,13.66,6.44,2.04,10.55,3.15,10.05,5.07,,7.64,8.62,,,2.2,4,2.08
1/6/98,1006,0.24,,13.17,6.36,2.02,10.35,3.06,10.11,5.24,,7.48,8.22,,,2.24,3.99,2.02
1/7/98,991,0.24,,12.99,6.17,1.86,10.3,2.85,9.99,5.16,,7.21,7.99,,,2.23,4.02,2.05
1/8/98,995,0.23,,13.91,6.24,1.88,10.52,2.74,10.06,5.21,,7,7.72,,,2.22,3.87,2.02
1/9/98,956,0.21,,13.48,6.03,1.81,10.17,2.53,9.79,5.09,,6.58,7.25,,,2.09,3.87,2.02
1/12/98,971,0.22,,14.03,6.19,1.83,10.7,2.44,9.98,5.03,,6.72,7.59,,,2.06,4.11,1.93
1/13/98,995,0.23,,15.68,6.23,1.89,10.89,2.57,10.18,4.97,,7.47,7.96,,,2.09,4.19,1.9
1/14/98,996,0.24,,15.25,6.34,1.89,10.68,2.64,10.11,4.8,,7.31,8.06,,,2.23,4.08,1.87
1/15/98,996,0.25,,15.47,6.39,1.79,10.66,2.6,10.2,4.84,,7.23,7.87,,,2.21,4.08,1.93
1/16/98,1006,0.24,,14.03,6.44,1.79,10.59,2.62,10.42,4.84,,7.14,7.81,,,2.23,4.08,1.93
1/20/98,1027,0.25,,14.73,6.62,1.85,10.79,2.73,10.62,4.89,,7.31,8.4,,,2.32,3.99,1.93
1/21/98,1027,0.25,,15.74,6.6,2.11,10.85,2.72,10.56,4.82,,7.59,8.49,,,2.27,3.89,1.87
1/22/98,1021,0.26,,16.02,6.42,2.06,10.83,2.69,10.68,4.75,,7.39,7.51,,,2.24,3.86,1.99
1/23/98,1024,0.25,,15.71,6.42,2.12,10.93,2.62,10.66,4.72,,7.65,7.62,,,2.23,3.86,1.99
1/26/98,1016,0.24,,15.25,6.3,2.02,11,2.56,10.93,4.61,,7.71,7.55,,,2.2,3.75,1.96
1/27/98,1036,0.24,,15.87,6.59,2.04,11.21,2.56,11.19,4.61,,8.14,7.84,,,2.3,3.63,1.93
1/28/98,1063,0.24,,16.97,6.88,2.1,11.45,2.86,11.48,4.68,,8.74,8.37,,,2.45,3.87,1.93
1/29/98,1069,0.25,,16.57,7.09,2.09,11.61,3.02,11.43,4.64,,8.44,8.09,,,2.37,3.96,1.93
1/30/98,1071,0.25,,16.94,7.01,2.02,11.47,3.14,11.5,4.75,,8.64,8.04,,5.41,2.29,3.96,1.93
2/2/98,1101,0.26,,17.28,7.11,2.19,11.76,3.32,11.94,4.74,,8.77,8.67,,6.58,2.38,4.05,1.73
2/3/98,1111,0.26,,18.53,7.01,2.18,12.22,3.33,12.01,4.73,,9.13,8.78,,7.01,2.39,3.98,1.58
2/4/98,1124,0.25,,18.62,7.18,2.22,12.4,3.3,12.09,4.84,,8.98,8.61,,6.71,2.45,3.89,1.54
2/5/98,1115,0.25,,17.09,7.16,2.19,12.25,3.22,11.98,4.87,,8.62,8.75,,6.49,2.46,4.02,1.64
2/6/98,1134,0.25,,17.67,7.33,1.86,12.4,3.64,12.19,4.94,,8.52,9.04,,5.92,2.5,4.02,1.64
2/9/98,1123,0.24,,17.58,7.12,1.86,12.15,3.74,12.12,5.01,,8.48,8.94,,5.73,2.44,4.04,1.52
2/10/98,1140,0.27,,18.13,7.2,1.8,12.21,3.68,12.27,4.97,,8.81,9.1,,5.94,2.47,4.07,1.58
2/11/98,1139,0.26,,18.32,7.22,1.84,12.04,3.63,12.25,4.98,,8.91,9.16,,6.32,2.5,4.07,1.61
2/12/98,1145,0.26,,17.49,7.26,1.85,12.04,3.63,12.24,5.09,,8.9,9.16,,6.61,2.77,4.05,1.55
2/13/98,1137,0.26,,17.18,7.22,1.81,11.87,3.58,12.14,5.36,,8.82,8.95,,6.58,2.74,4.05,1.55
2/17/98,1129,0.26,,16.51,7.22,1.82,11.98,3.46,11.9,5.34,,8.71,8.98,,6.63,2.88,3.97,1.55
2/18/98,1141,0.25,,17.15,7.28,1.85,12.31,3.5,11.92,5.41,,8.93,9.21,,6.63,2.93,4,1.43
2/19/98,1157,0.26,,16.63,7.28,1.84,12.82,3.42,11.94,5.41,,9.31,9.06,,6.53,2.89,4.01,1.48
2/20/98,1160,0.26,,16.66,7.32,1.81,13,3.39,11.96,5.4,,9.31,9.03,,6.77,2.92,4.01,1.48
2/23/98,1186,0.27,,16.54,7.3,2,13.34,3.56,12.58,5.41,,9.38,9.36,,6.16,3.02,3.85,1.55
2/24/98,1172,0.27,,15.87,7.2,1.95,13.08,3.53,12.66,5.15,,9.07,9.91,,5.81,2.96,3.86,1.7
2/25/98,1200,0.27,,17.03,7.42,1.98,13.31,3.52,13.09,5.28,,9.68,10.65,,6.16,3.03,4.26,1.73
2/26/98,1207,0.3,,17.18,7.4,2.01,13.07,3.45,13.18,5.38,,9.72,11.04,,6.13,3.03,4.57,1.64
2/27/98,1194,0.32,,16.26,7.33,1.98,12.7,3.32,13.06,5.45,,9.17,10.81,,6.08,3.04,4.57,1.64
3/2/98,1178,0.32,,16.85,7.26,1.93,12.41,3.26,12.84,5.32,,8.77,10.42,,6.04,3.05,4.56,1.73
3/3/98,1176,0.3,,16.48,7.17,1.92,12.08,3.52,13.03,5.38,,8.39,10.46,,6.05,2.94,4.48,1.7
3/4/98,1180,0.31,,16.17,7.26,1.92,12.24,3.52,12.69,5.41,,8.22,10.62,,5.86,2.92,4.71,1.81
3/5/98,1127,0.31,,16.94,6.88,1.85,10.7,3.42,12.34,5.39,,8.38,10.04,,5.67,2.85,5.04,1.84
3/6/98,1163,0.32,,17.12,7.16,1.89,11.06,3.63,12.76,5.49,,8.62,10.59,,6.01,2.94,5.04,1.84
3/9/98,1128,0.35,,16.6,6.81,1.85,10.63,3.45,12.27,5.38,,8.38,10.33,,6.42,2.88,5.47,1.79
3/10/98,1149,0.35,,16.66,6.83,1.86,10.69,3.64,12.56,5.52,,8.38,10.33,,7.02,2.94,5.27,1.76
3/11/98,1154,0.33,,16.66,6.96,1.92,10.74,3.77,12.44,5.53,,8.57,10.27,,7.62,3,5.12,1.73
3/12/98,1163,0.33,,16.82,7.11,1.91,10.81,3.74,12.62,5.48,,8.6,10.66,,8.17,3.07,5.21,1.76
3/13/98,1169,0.33,,16.17,7.18,1.87,10.85,3.94,12.7,5.41,,8.57,11.12,,8.04,3.13,5.21,1.76
3/16/98,1180,0.33,,16.54,7.16,1.9,11,4,12.64,5.48,,8.56,11.34,,9.5,3.2,5.24,1.73
3/17/98,1168,0.33,,15.68,7.18,1.87,10.87,3.88,12.39,5.38,,8.75,11.15,,9.41,3.18,5.39,1.67
3/18/98,1177,0.36,,15.53,7.07,1.89,10.9,3.96,12.6,5.26,,8.79,10.98,,9.14,3.25,5.24,1.61
3/19/98,1186,0.35,,15.68,7.15,1.89,10.95,3.95,12.64,5.42,,8.81,10.76,,9.15,3.25,5.2,1.61
3/20/98,1169,0.35,,14.95,7.08,1.86,10.73,3.9,12.61,5.34,,8.49,10.7,,8.74,3.25,5.2,1.61
3/23/98,1179,0.35,,14.73,7.2,1.87,10.63,4.06,12.93,5.32,,8.46,10.55,,9.15,3.22,5.43,1.58
3/24/98,1198,0.35,,14.06,7.54,1.85,10.54,4.09,13.09,5.44,,8.43,11.02,,9.45,3.25,5.52,1.58
3/25/98,1215,0.34,,14.43,7.74,1.88,10.77,4.14,13.69,5.48,,8.78,10.97,,9.13,3.3,5.56,1.64
3/26/98,1218,0.34,,14.27,7.72,1.91,11.07,4.25,13.6,5.92,,8.82,10.88,,8.92,3.3,5.66,1.61
3/27/98,1212,0.35,,14.21,7.72,1.94,11.17,4.19,13.54,5.61,,8.66,10.82,,9.02,3.27,5.66,1.61
3/30/98,1207,0.36,,13.97,7.5,1.93,10.96,4.23,13.56,5.6,,8.51,10.65,,9.23,3.24,5.78,1.55
3/31/98,1221,0.36,,14.24,7.6,2.08,11.05,4.26,13.8,5.58,,8.56,10.7,,9.34,3.3,6.11,1.67
4/1/98,1228,0.38,,15.68,7.71,2.08,10.97,4.23,13.93,5.65,,9.01,10.78,,10.19,3.38,6.49,1.64
4/2/98,1230,0.4,,15.35,7.81,2.08,10.81,4.06,14.08,5.76,,8.91,10.62,,9.39,3.38,6.4,1.73
4/3/98,1234,0.39,,15.44,7.86,2.17,10.87,3.8,14.34,5.8,,8.8,10.39,,9.02,3.5,6.4,1.73
4/6/98,1205,0.37,,14.86,7.67,2.12,10.46,3.66,13.86,5.7,,8.58,10.3,,8.68,3.5,5.83,1.73
4/7/98,1182,0.36,,13.94,7.67,2.08,10.28,3.66,13.45,5.52,,8.25,10,,8.27,3.47,6.08,1.73
4/8/98,1191,0.37,,13.72,7.59,2.05,10.27,3.65,13.71,5.55,,8.33,10.14,,8.65,3.54,7.16,1.73
4/9/98,1197,0.4,,13.6,7.45,2.1,10.44,3.63,13.72,5.59,,8.29,10.25,,9.34,3.53,7.16,1.73
4/13/98,1203,0.39,,13.78,7.4,2.08,10.8,3.84,13.66,5.79,,8.27,10.21,,9.53,3.57,7.18,1.93
4/14/98,1213,0.4,,14.64,7.53,2.13,10.76,3.85,13.63,5.76,,8.62,10.55,,9.31,3.66,7.39,2.14
4/15/98,1231,0.4,,14.89,7.86,2.13,10.6,3.81,14.09,5.96,,8.94,10.72,,9.13,3.84,8.02,2.22
4/16/98,1228,0.41,,14,7.81,2.17,10.53,3.71,14.13,5.97,,9.21,10.63,,9.13,3.72,7.59,2.11
4/17/98,1231,0.4,,13.84,7.83,2.17,10.65,3.68,14.2,6.01,,9.25,10.44,,9,3.83,7.59,2.11
4/20/98,1253,0.39,,14.46,8.04,2.29,10.83,3.71,14.59,6.17,,9.68,10.69,,8.86,4.04,7.71,2.22
4/21/98,1270,0.39,,14.46,8.22,2.33,11.18,3.72,14.62,6.06,,9.96,10.99,,8.65,4.01,7.4,2.37
4/22/98,1291,0.36,,15.56,8.19,2.25,11.9,3.71,15.24,6.26,,10.12,11.33,,8.7,3.91,7.01,2.37
4/23/98,1259,0.34,,15.01,7.97,2.2,11.79,3.52,14.57,6.13,,9.84,11.08,,8.09,3.97,7.17,2.17
4/24/98,1250,0.35,,15.41,8,2.21,11.62,3.6,14.2,6.27,,9.88,11.11,,7.48,4.02,7.17,2.17
4/27/98,1220,0.34,,14.61,7.83,2.13,11.33,3.55,13.92,6.19,,9.56,10.65,,7.88,4.02,7.41,2.11
4/28/98,1223,0.4,,14.83,7.88,2.1,11.23,3.54,13.85,6.03,,9.58,10.61,,7.78,3.94,7.39,2.2
4/29/98,1240,0.4,,14.89,8.01,2.18,11.35,3.56,13.95,6.25,,9.81,10.56,,7.55,3.9,7.43,2.31
4/30/98,1248,0.38,,15.22,8.15,2.19,11.45,3.49,13.89,6.18,,10.15,10.6,,8.15,4.09,7.41,2.28
5/1/98,1252,0.39,,15.32,8.19,2.16,11.63,3.45,13.82,6.22,,10.16,10.18,,8.49,4.18,7.41,2.28
5/4/98,1256,0.4,,15.59,8.33,2.22,11.62,3.55,13.57,6.16,,10.32,10.37,,8.17,4.22,7.3,2.28
5/5/98,1247,0.39,,15.68,8.19,2.19,11.6,3.48,13.53,6.1,,10.49,10.36,,7.66,4.23,7.19,2.34
5/6/98,1242,0.38,,15.44,8.45,2.17,11.53,3.55,13.31,6.08,,10.13,10.21,,7.58,4.13,7.2,2.2
5/7/98,1223,0.38,,15.19,8.38,2.16,11.47,3.52,12.85,6.15,,10.14,10.05,,7.48,4.09,7.36,2.22
5/8/98,1254,0.38,,15.68,8.42,2.18,11.91,3.63,13.22,6.25,,10.36,10,,7.54,4.13,7.36,2.22
5/11/98,1238,0.36,,15.13,8.31,2.13,11.69,3.51,12.99,5.83,,10.11,9.5,,7.43,4.2,7.23,2.2
5/12/98,1256,0.38,,14.73,8.49,2.13,11.98,3.52,13.21,5.68,,9.96,9.84,,7.38,4.27,7.75,2.22
5/13/98,1263,0.39,,14.46,8.45,2.18,12.01,3.51,13.4,5.59,,10,9.98,,8.12,4.17,7.52,2.22
5/14/98,1266,0.38,,14,8.46,2.16,11.98,3.54,13.71,5.59,,9.83,9.69,,7.91,4.09,7.38,2.17
5/15/98,1249,0.37,,12.93,8.49,2.23,11.38,3.49,13.79,5.6,,9.36,9.49,,7.66,3.96,7.38,2.17
5/18/98,1243,0.37,,13.23,8.65,2.18,11.24,3.47,13.27,5.55,,9.37,9.26,,7.58,3.91,7.38,2.11
5/19/98,1256,0.38,,12.99,8.94,2.19,11.27,3.52,13.33,5.62,,9.23,9.66,,7.62,4,7.3,2.17
5/20/98,1238,0.37,,13.02,8.74,2.15,10.91,3.39,13.22,5.52,,8.91,9.87,,7.7,4.07,7.31,2.2
5/21/98,1224,0.37,,12.62,8.65,2.16,10.5,3.32,13.31,5.44,,8.72,9.78,,8.01,4.11,7.15,2.17
5/22/98,1214,0.36,,12.53,8.55,2.16,10.53,3.29,13.19,5.35,,8.59,9.78,,7.51,4.08,7.15,2.17
5/26/98,1200,0.34,,12.53,8.45,2.08,10.58,3.24,12.89,5.11,,8.61,9.61,,7.32,4.12,7.2,1.93
5/27/98,1209,0.36,,12.13,8.65,2.09,10.53,3.22,13.26,5.15,,8.53,9.26,,6.9,4.02,6.88,1.96
5/28/98,1215,0.36,,11.67,8.62,2.07,10.41,3.32,13.3,5.17,,8.35,9.42,,6.95,4.04,6.84,1.96
5/29/98,1192,0.37,,11.55,8.41,2.03,10.12,3.19,13.07,4.93,,8.14,8.87,,6.78,3.97,6.84,1.96
6/1/98,1166,0.36,,11.03,8.18,1.96,9.63,3.08,12.91,4.85,,7.8,8.51,,6.16,3.87,6.55,1.99
6/2/98,1187,0.36,,10.97,8.5,1.98,9.81,3.29,13.18,5.06,,7.84,8.26,,5.97,3.86,6.38,1.99
6/3/98,1164,0.35,,11.03,8.3,1.96,9.34,3.18,13,4.94,,7.6,8.42,,6.05,3.91,6.41,2.17
6/4/98,1195,0.37,,11.64,8.55,1.99,9.66,3.35,13.27,5.02,,8.05,8.22,,6.1,4.04,6.56,2.14
6/5/98,1207,0.37,,11.79,8.61,2.02,9.89,3.5,13.3,5.05,,8.04,8.16,,6.16,4.2,6.56,2.14
6/8/98,1207,0.39,,12.13,8.62,2.01,9.82,3.49,13.21,5,,8.47,8.3,,5.73,4.22,7.37,2.26
6/9/98,1223,0.43,,12.68,8.84,2.06,9.94,3.52,13.42,5.37,,8.85,8.82,,5.81,4.19,7.15,2.2
6/10/98,1199,0.45,,11.55,8.8,2.01,9.71,3.36,13.26,5.18,,8.31,8.62,,5.84,4.07,7.2,2.05
6/11/98,1185,0.52,,11.06,8.79,1.91,9.71,3.29,13.15,5.04,,7.86,7.94,10.56,5.73,3.88,7.11,2.11
6/12/98,1187,0.51,,10.38,8.8,1.91,9.69,3.38,13.22,4.94,,7.78,6.74,10.44,5.94,3.91,7.11,2.11
6/15/98,1174,0.55,,9.86,8.7,1.82,9.47,3.31,13.25,4.89,,7.6,6.48,10.22,5.73,3.66,7.62,2.05
6/16/98,1211,0.61,,11.03,8.89,1.89,9.89,3.27,13.85,5.15,,8.23,7.04,10.38,5.76,3.79,8.16,2.11
6/17/98,1224,0.66,,10.54,8.97,1.9,9.81,3.28,14.04,5.12,,8.05,6.68,11.44,6.08,3.97,7.98,2.02
6/18/98,1227,0.6,,10.87,9.13,1.92,9.87,3.32,14.06,5.05,,8.63,6.8,13,6.37,3.87,8.08,2.02
6/19/98,1240,0.63,,11.46,9.24,1.92,9.92,3.27,14.6,4.87,,8.58,6.78,14.06,6.34,3.91,8.08,2.02
6/22/98,1264,0.68,,11.7,9.41,1.96,10.46,3.26,14.77,4.95,,8.87,6.93,14,7.43,3.99,9.25,2.02
6/23/98,1302,0.77,,11.98,9.66,2.01,10.66,3.3,15.53,5,,9.22,6.99,13,8.12,4.16,9.3,2.02
6/24/98,1331,0.83,,12.62,9.77,2.17,10.96,3.37,16.18,5.19,,9.35,7.35,12.69,8.86,4.18,9.52,2.02
6/25/98,1311,0.83,,12.25,9.68,2.19,10.71,3.33,15.66,5.48,,9.17,6.91,12.94,8.49,4.13,9.29,2.02
6/26/98,1321,0.79,,12.68,10,2.11,10.82,3.32,16.1,5.24,,9.23,6.68,13.69,8.12,4.28,9.29,2.02
6/29/98,1340,0.82,,12.56,10.21,2.18,10.74,3.31,16.56,5.28,,9.37,6.83,14.25,7.75,4.56,9.84,2.08
6/30/98,1337,0.83,,12.16,10.24,2.19,10.5,3.31,16.71,5.24,,9.23,6.73,14.13,7.93,4.45,10.62,2.02
7/1/98,1356,0.95,,12.74,10.52,2.18,10.65,3.25,16.86,5.13,,9.5,6.83,13.88,8.81,4.59,10.8,2.14
7/2/98,1333,1.03,,12.71,10.3,2.12,10.38,3.09,16.53,5.11,,9.16,6.83,13.13,8.81,4.6,10.8,2.23
7/6/98,1343,1.16,,12.8,10.34,2.14,10.41,3.11,16.62,5.07,,8.85,6.81,14.13,8.93,4.87,11.94,2.2
7/7/98,1346,1.02,,13.11,10.32,2.11,10.64,3.09,16.64,5.03,,9.21,7.25,13.72,8.97,4.77,11.64,2.2
7/8/98,1378,0.89,,13.35,10.48,2.13,11.09,3.18,16.94,5.14,,9.27,7.41,13.94,8.85,4.83,11.5,2.14
7/9/98,1383,0.88,,13.97,10.34,2.22,11.3,3.3,17.11,5.04,,9.29,6.99,14.03,9.13,4.74,11.33,2.11
7/10/98,1391,0.83,,14.3,10.34,2.2,11.3,3.38,17.45,4.96,,9.29,7.03,15.63,9.34,4.74,11.33,2.11
7/13/98,1421,0.9,,14.46,10.48,2.18,11.67,3.46,18.12,4.92,,9.36,6.89,19.63,9.01,4.81,11.66,2.11
7/14/98,1418,0.96,,13.94,10.55,2.19,11.43,3.51,17.96,4.82,,9.24,6.96,19.5,9.08,4.93,11.36,2.08
7/15/98,1450,0.94,,15.07,10.63,2.24,11.93,3.65,18.09,4.86,,9.85,7.55,18.38,9,5.06,11.67,2.17
7/16/98,1453,0.94,,14.52,10.65,2.25,11.93,3.74,18.09,4.92,,9.96,7.46,16.81,9.05,5.09,11.61,2.14
7/17/98,1464,1,,14.58,11.09,2.23,11.78,3.65,18.18,4.93,,9.69,7.54,16.75,8.86,5.17,11.61,2.14
7/20/98,1466,1.15,,13.84,11.48,2.2,11.58,3.72,18.04,5,,9.33,7.45,18.84,8.81,5.37,11.81,2.02
7/21/98,1432,1.1,,13.66,11,2.24,11.56,3.74,17.39,4.89,,9.65,7.46,19.13,8.65,5.39,12.11,2.02
7/22/98,1431,1.12,,13.23,10.95,2.61,11.67,3.5,18,4.88,,9.66,6.91,18.5,8.44,5.2,11.84,2.05
7/23/98,1406,1.06,,13.29,11.02,2.46,11.7,3.39,17.42,4.8,,9.42,6.23,19.5,8.2,5.07,11.38,1.96
7/24/98,1409,1.04,,13.26,10.87,2.45,11.77,3.32,17.54,4.68,,9.19,6.28,19,8.33,5.62,11.38,1.96
7/27/98,1426,1.05,,14.37,10.84,2.44,12.19,3.6,18,4.68,,9.15,6.41,18,7.64,5.53,11.45,2.02
7/28/98,1393,0.99,,14.61,10.68,2.37,12.13,3.63,17.3,4.66,,9.34,6.57,18.13,7.56,5.27,10.85,1.96
7/29/98,1380,0.9,,14.83,10.45,2.39,11.99,3.59,17.06,4.45,,9.29,6.71,17.5,7.03,5.23,11.42,1.96
7/30/98,1422,0.95,,15.28,10.95,2.42,12.41,3.6,17.49,4.23,,9.67,6.86,19.38,6.79,5.5,11.37,1.96
7/31/98,1377,0.92,,16.33,10.65,2.43,11.96,3.58,16.95,3.99,,9.41,6.64,18,6.58,5.33,11.37,1.96
8/3/98,1368,0.9,,16.79,10.73,2.37,12.01,3.59,16.72,3.83,,9.53,6.39,17.81,6.42,5.28,10.64,1.84
8/4/98,1317,0.92,,15.93,10.36,2.3,11.61,3.44,16.11,3.74,,9.27,6.19,17.06,6.4,5.09,10.48,1.81
8/5/98,1330,0.88,,16.88,10.76,2.27,11.92,3.4,16.08,3.77,,9.51,6.35,17.06,6.29,5.08,10.92,1.69
8/6/98,1366,0.91,,17.15,11.05,2.31,12.33,3.46,16.47,3.77,,9.73,6.71,18.69,6.38,5.16,11.45,1.78
8/7/98,1364,0.97,,16.79,10.77,2.29,12.28,3.39,16.32,3.74,,10.02,6.89,18.5,6.93,5.02,11.45,1.78
8/10/98,1363,1.01,,16.23,11.03,2.29,12.28,3.32,16.1,3.98,,9.67,6.51,19.25,6.9,5.04,11.42,1.55
8/11/98,1330,1.03,,15.04,10.9,2.2,11.98,3.31,15.94,3.81,,9.28,6.28,18.38,6.79,4.78,11.92,1.58
8/12/98,1355,1.09,,16.26,10.96,2.14,12.13,3.42,16.2,3.38,,9.63,6.52,19.63,6.45,4.88,11.59,1.49
8/13/98,1338,1.06,,15.74,10.75,2.08,12.08,3.31,16.02,3.41,,9.49,6.22,19.44,6.4,4.63,11.47,1.55
8/14/98,1330,1.02,,16.26,10.73,2.12,12.21,3.21,16.07,3.33,,9.4,6.25,19.69,6.06,4.63,11.47,1.55
8/17/98,1368,1,,17.28,10.91,2.09,12.69,3.21,16.54,3.35,,9.72,6.37,18.94,5.84,4.8,12.16,1.46
8/18/98,1401,1.07,,17.03,11.14,2.18,12.96,3.15,17.15,3.33,,9.91,6.48,19.75,6.69,5.02,11.91,1.47
8/19/98,1398,1.07,,16.82,11.26,2.16,12.69,3.3,17.04,3.19,,9.59,6.13,19.69,7.03,4.98,12.19,1.55
8/20/98,1398,1.08,,15.81,11.41,2.16,12.19,3.31,17.35,3.1,,9.33,5.79,20.44,6.59,4.96,11.92,1.49
8/21/98,1375,1.08,,14.67,11.43,2.09,12.04,3.37,17.05,3.08,,9.18,5.64,20,6.58,4.76,11.92,1.49
8/24/98,1371,1.12,,14.73,11.46,2.1,11.99,3.27,17.01,3.02,,9.16,5.53,21.25,6.42,4.73,12.19,1.43
8/25/98,1388,1.1,,14.73,11.56,2.08,11.96,3.26,17.39,3.03,,9.1,5.69,22.25,6.53,4.75,12.11,1.31
8/26/98,1374,1.06,,14.4,11.52,2,11.76,3.21,17.35,3.41,,8.91,5.48,21.06,6.4,4.67,11.38,1.1
8/27/98,1312,0.99,,12.83,11.02,1.91,11.3,3.05,16.84,3.32,,8.5,5.05,19.41,5.92,4.37,10.38,1.07
8/28/98,1265,0.88,,11.95,10.53,1.79,10.91,2.88,16.22,3.36,,8.11,5.15,17.44,6,4.28,10.38,1.07
8/31/98,1140,0.7,,11.15,9.11,1.71,10.09,2.69,14.79,3.24,,7.51,4.08,14.59,6.02,4.08,9.03,1.06
9/1/98,1215,0.67,,11.58,10.01,1.85,10.77,2.77,15.61,3.41,,8.03,4.85,14.88,6.37,4.54,9.72,1.07
9/2/98,1221,0.73,,11.73,10.19,1.84,10.61,2.74,15.5,3.09,,7.97,4.51,14.41,6.32,4.48,9.4,1.01
9/3/98,1209,0.72,,12.19,10.08,1.71,10.88,2.57,15.3,3.06,,8.02,4.34,12.94,6,4.29,9.42,1.04
9/4/98,1205,0.72,,12.28,9.93,1.66,11.09,2.79,14.89,3.02,,7.79,4.31,12.06,6.08,4.43,9.42,1.04
9/8/98,1286,0.77,,13.17,10.52,1.91,11.61,2.92,15.72,3.17,,8.41,4.86,14.31,6,5.03,10,0.98
9/9/98,1262,0.7,,13.29,10.1,1.93,11.51,2.94,15.76,3.46,,8.45,4.35,13.88,5.94,4.88,9.98,0.95
9/10/98,1235,0.66,,13.35,9.84,1.73,11.2,2.99,15.53,3.31,,8.03,4.37,13.13,5.02,4.82,9.98,0.89
9/11/98,1290,0.63,,13.63,10.32,1.77,12.04,3.44,16.07,3.46,,8.37,4.4,14.16,5.41,4.88,9.98,0.89
